2020,数据中心系统,网络系统,SP-PIFO: Approximating Push-In First-Out Behaviors using Strict-Priority Queues,"Albert Gran Alcoz, ETH Zürich; et al.",https://www.usenix.org/conference/nsdi20/presentation/alcoz,https://github.com/nsg-ethz/sp-pifo
2019,数据中心系统,"数据中心网络,网络系统",Shoal: A Network Architecture for Disaggregated Racks,"Vishal Shrivastav, Cornell University; et al.",https://www.usenix.org/conference/nsdi19/presentation/shrivastav,https://github.com/vishal1303/Shoal
2019,网络系统,,Loom: Flexible and Efficient NIC Packet Scheduling,"Brent Stephens, UIC; et al.",https://www.usenix.org/conference/nsdi19/presentation/stephens,http://github.com/bestephe/loom
2021,网络系统,,Fast and Light Bandwidth Testing for Internet Users,"Xinlei Yang, Tsinghua University; et al.",https://www.usenix.org/conference/nsdi21/presentation/yang-xinlei,https://fastbts.github.io/
2020,网络系统,,AccelTCP: Accelerating Network Applications with Stateful TCP Offloading,"YoungGyoun Moon, KAIST; et al.",https://www.usenix.org/conference/nsdi20/presentation/moon,https://github.com/acceltcp
2019,网络系统,,FlowBlaze: Stateful Packet Processing in Hardware,"Salvatore Pontarelli, Axbryd/CNIT; et al.",https://www.usenix.org/conference/nsdi19/presentation/pontarelli,https://github.com/axbryd/FlowBlaze
2019,网络系统,,Performance Contracts for Software Network Functions,"Rishabh Iyer, EPFL; et al.",https://www.usenix.org/conference/nsdi19/presentation/iyer,https://github.com/bolt-perf-contracts/bolt
2021,网络系统,,Cost-effective Cloud Edge Traffic Engineering with Cascara,"Rachee Singh, Microsoft; et al.",https://www.usenix.org/conference/nsdi21/presentation/singh,https://github.com/cascara-network/cascara-code
2019,网络系统,"数据中心网络,RPC",Datacenter RPCs can be General and Fast,"Anuj Kalia, Carnegie Mellon University; et al.",https://www.usenix.org/conference/nsdi19/presentation/kalia,https://github.com/daq-db/
2020,网络系统,"网络系统,网络拓扑探测",Diamond-Miner: Comprehensive Discovery of the Internet's Topology Diamonds,"Kevin Vermeulen, Sorbonne Université; et al.",https://www.usenix.org/conference/nsdi20/presentation/vermeulen,https://github.com/dioptra-io
